,color5,lat,lon,color10,color30
26948,0,40.6767810948,-73.8151447084,0,0
26949,0,40.6767810948,-73.8129425847,0,0
26950,0,40.6767810948,-73.810740461,0,0
26951,0,40.6767810948,-73.8085383373,0,0
26952,0,40.6767810948,-73.8063362137,0,0
26953,0,40.6767810948,-73.80413409,0,0
26954,0,40.6767810948,-73.8019319663,0,0
26955,0,40.6767810948,-73.7997298426,0,0
26956,0,40.6767810948,-73.7975277189,0,0
26957,0,40.6767810948,-73.7953255952,0,0
26958,0,40.6767810948,-73.7931234715,0,0
26959,0,40.6767810948,-73.7909213478,0,0
26960,0,40.6767810948,-73.7887192241,0,0
26961,0,40.6767810948,-73.7865171004,0,0
26962,0,40.6767810948,-73.7843149767,0,0
26963,1,40.6767810948,-73.782112853,0,0
26964,1,40.6767810948,-73.7799107293,0,0
26965,1,40.6767810948,-73.7777086056,0,0
26966,0,40.6767810948,-73.7755064819,0,0
26967,0,40.6767810948,-73.7733043582,0,0
26968,1,40.6767810948,-73.7711022345,0,0
26969,0,40.6767810948,-73.7689001108,0,0
26970,0,40.6767810948,-73.7666979871,0,0
26971,0,40.6767810948,-73.7644958635,0,0
26972,1,40.6767810948,-73.7622937398,0,0
26973,0,40.6767810948,-73.7600916161,0,0
26974,0,40.6767810948,-73.7578894924,0,0
26975,0,40.6767810948,-73.7556873687,0,0
26976,0,40.6767810948,-73.753485245,0,0
26977,0,40.6767810948,-73.7512831213,0,0
26978,0,40.6767810948,-73.7490809976,0,0
26979,0,40.6767810948,-73.7468788739,0,0
26980,0,40.6767810948,-73.7446767502,0,0
26981,0,40.6767810948,-73.7424746265,0,0
26982,0,40.6767810948,-73.7402725028,0,0
26983,0,40.6767810948,-73.7380703791,0,0
26984,0,40.6767810948,-73.7358682554,0,0
26985,0,40.6767810948,-73.7336661317,0,0
26986,0,40.6767810948,-73.731464008,0,0
26987,0,40.6767810948,-73.7292618843,0,0
26988,0,40.6767810948,-73.7270597606,0,0
26989,0,40.6767810948,-73.7248576369,0,0
26990,0,40.6767810948,-73.7226555133,0,0
26991,0,40.6767810948,-73.7204533896,0,0
26992,0,40.6767810948,-73.7182512659,0,0
26993,1,40.6767810948,-73.7160491422,0,0
26994,1,40.6767810948,-73.7138470185,0,0
26995,1,40.6767810948,-73.7116448948,0,0
26996,1,40.6767810948,-73.7094427711,0,0
26997,1,40.6767810948,-73.7072406474,0,0
26998,1,40.6767810948,-73.7050385237,0,0
26999,0,40.6767810948,-73.7028364,0,0
27000,0,40.6784381265,-74.2511652,0,0
27001,0,40.6784381265,-74.2489630763,0,0
27002,0,40.6784381265,-74.2467609526,0,0
27003,0,40.6784381265,-74.2445588289,0,0
27004,0,40.6784381265,-74.2423567052,0,0
27005,0,40.6784381265,-74.2401545815,0,0
27006,0,40.6784381265,-74.2379524578,0,0
27007,0,40.6784381265,-74.2357503341,0,0
27008,0,40.6784381265,-74.2335482104,0,0
27009,0,40.6784381265,-74.2313460867,0,0
27010,0,40.6784381265,-74.2291439631,0,0
27011,0,40.6784381265,-74.2269418394,0,0
27012,0,40.6784381265,-74.2247397157,0,0
27013,0,40.6784381265,-74.222537592,0,0
27014,0,40.6784381265,-74.2203354683,0,0
27015,0,40.6784381265,-74.2181333446,0,0
27016,0,40.6784381265,-74.2159312209,0,0
27017,0,40.6784381265,-74.2137290972,0,0
27018,0,40.6784381265,-74.2115269735,0,0
27019,0,40.6784381265,-74.2093248498,0,0
27020,0,40.6784381265,-74.2071227261,0,0
27021,0,40.6784381265,-74.2049206024,0,0
27022,0,40.6784381265,-74.2027184787,0,0
27023,0,40.6784381265,-74.200516355,0,0
27024,0,40.6784381265,-74.1983142313,0,0
27025,0,40.6784381265,-74.1961121076,0,0
27026,0,40.6784381265,-74.1939099839,0,0
27027,0,40.6784381265,-74.1917078602,0,0
27028,0,40.6784381265,-74.1895057365,0,0
27029,0,40.6784381265,-74.1873036129,0,0
27030,0,40.6784381265,-74.1851014892,0,0
27031,0,40.6784381265,-74.1828993655,0,0
27032,0,40.6784381265,-74.1806972418,0,0
27033,0,40.6784381265,-74.1784951181,0,0
27034,0,40.6784381265,-74.1762929944,0,0
27035,0,40.6784381265,-74.1740908707,0,0
27036,0,40.6784381265,-74.171888747,0,0
27037,0,40.6784381265,-74.1696866233,0,0
27038,0,40.6784381265,-74.1674844996,0,0
27039,0,40.6784381265,-74.1652823759,0,0
27040,0,40.6784381265,-74.1630802522,0,0
27041,0,40.6784381265,-74.1608781285,0,0
27042,0,40.6784381265,-74.1586760048,0,0
27043,0,40.6784381265,-74.1564738811,0,0
27044,0,40.6784381265,-74.1542717574,0,0
27045,0,40.6784381265,-74.1520696337,0,0
27046,0,40.6784381265,-74.14986751,0,0
27047,0,40.6784381265,-74.1476653863,0,0
27048,0,40.6784381265,-74.1454632627,0,0
27049,0,40.6784381265,-74.143261139,0,0
27050,0,40.6784381265,-74.1410590153,0,0
27051,0,40.6784381265,-74.1388568916,0,0
27052,0,40.6784381265,-74.1366547679,0,0
27053,0,40.6784381265,-74.1344526442,0,0
27054,0,40.6784381265,-74.1322505205,0,0
27055,0,40.6784381265,-74.1300483968,0,0
27056,0,40.6784381265,-74.1278462731,0,0
27057,0,40.6784381265,-74.1256441494,0,0
27058,0,40.6784381265,-74.1234420257,0,0
27059,0,40.6784381265,-74.121239902,0,0
27060,0,40.6784381265,-74.1190377783,0,0
27061,0,40.6784381265,-74.1168356546,0,0
27062,0,40.6784381265,-74.1146335309,0,0
27063,0,40.6784381265,-74.1124314072,0,0
27064,0,40.6784381265,-74.1102292835,0,0
27065,0,40.6784381265,-74.1080271598,0,0
27066,0,40.6784381265,-74.1058250361,0,0
27067,0,40.6784381265,-74.1036229124,0,0
27068,0,40.6784381265,-74.1014207888,0,0
27069,0,40.6784381265,-74.0992186651,0,0
27070,0,40.6784381265,-74.0970165414,0,0
27071,0,40.6784381265,-74.0948144177,0,0
27072,0,40.6784381265,-74.092612294,0,0
27073,0,40.6784381265,-74.0904101703,0,0
27074,0,40.6784381265,-74.0882080466,0,0
27075,0,40.6784381265,-74.0860059229,0,0
27076,0,40.6784381265,-74.0838037992,0,0
27077,0,40.6784381265,-74.0816016755,0,0
27078,0,40.6784381265,-74.0793995518,0,0
27079,0,40.6784381265,-74.0771974281,0,0
27080,0,40.6784381265,-74.0749953044,0,0
27081,0,40.6784381265,-74.0727931807,0,0
27082,0,40.6784381265,-74.070591057,0,0
27083,0,40.6784381265,-74.0683889333,0,0
27084,0,40.6784381265,-74.0661868096,0,0
27085,0,40.6784381265,-74.0639846859,0,0
27086,0,40.6784381265,-74.0617825622,0,0
27087,0,40.6784381265,-74.0595804386,0,0
27088,2,40.6784381265,-74.0573783149,2,0
27089,2,40.6784381265,-74.0551761912,2,1
27090,2,40.6784381265,-74.0529740675,2,1
27091,2,40.6784381265,-74.0507719438,2,1
27092,2,40.6784381265,-74.0485698201,2,1
27093,2,40.6784381265,-74.0463676964,2,1
27094,2,40.6784381265,-74.0441655727,2,1
27095,2,40.6784381265,-74.041963449,2,1
27096,2,40.6784381265,-74.0397613253,2,1
27097,2,40.6784381265,-74.0375592016,2,2
27098,2,40.6784381265,-74.0353570779,2,2
27099,2,40.6784381265,-74.0331549542,2,2
27100,2,40.6784381265,-74.0309528305,2,2
27101,2,40.6784381265,-74.0287507068,2,2
27102,2,40.6784381265,-74.0265485831,2,2
27103,2,40.6784381265,-74.0243464594,2,2
27104,2,40.6784381265,-74.0221443357,2,2
27105,2,40.6784381265,-74.019942212,2,2
27106,2,40.6784381265,-74.0177400884,2,2
27107,2,40.6784381265,-74.0155379647,2,2
27108,2,40.6784381265,-74.013335841,0,2
27109,2,40.6784381265,-74.0111337173,2,2
27110,2,40.6784381265,-74.0089315936,2,2
27111,2,40.6784381265,-74.0067294699,2,2
27112,2,40.6784381265,-74.0045273462,0,2
27113,2,40.6784381265,-74.0023252225,0,2
27114,2,40.6784381265,-74.0001230988,2,2
27115,2,40.6784381265,-73.9979209751,2,2
27116,0,40.6784381265,-73.9957188514,2,0
27117,2,40.6784381265,-73.9935167277,2,2
27118,2,40.6784381265,-73.991314604,0,2
27119,0,40.6784381265,-73.9891124803,0,0
27120,0,40.6784381265,-73.9869103566,0,0
27121,1,40.6784381265,-73.9847082329,0,0
27122,0,40.6784381265,-73.9825061092,0,0
27123,0,40.6784381265,-73.9803039855,0,0
27124,0,40.6784381265,-73.9781018618,0,0
27125,0,40.6784381265,-73.9758997382,0,0
27126,0,40.6784381265,-73.9736976145,0,0
27127,0,40.6784381265,-73.9714954908,0,0
27128,0,40.6784381265,-73.9692933671,0,0
27129,0,40.6784381265,-73.9670912434,1,0
27130,2,40.6784381265,-73.9648891197,1,1
27131,1,40.6784381265,-73.962686996,1,1
27132,1,40.6784381265,-73.9604848723,1,0
27133,0,40.6784381265,-73.9582827486,0,0
27134,0,40.6784381265,-73.9560806249,0,1
27135,1,40.6784381265,-73.9538785012,0,1
27136,1,40.6784381265,-73.9516763775,1,1
27137,1,40.6784381265,-73.9494742538,1,1
27138,1,40.6784381265,-73.9472721301,1,1
27139,1,40.6784381265,-73.9450700064,1,1
27140,1,40.6784381265,-73.9428678827,1,0
27141,0,40.6784381265,-73.940665759,1,0
27142,0,40.6784381265,-73.9384636353,0,0
27143,0,40.6784381265,-73.9362615116,1,0
27144,1,40.6784381265,-73.934059388,1,0
27145,1,40.6784381265,-73.9318572643,1,0
27146,0,40.6784381265,-73.9296551406,0,0
27147,0,40.6784381265,-73.9274530169,0,0
27148,0,40.6784381265,-73.9252508932,0,0
27149,0,40.6784381265,-73.9230487695,0,0
27150,1,40.6784381265,-73.9208466458,0,0
27151,1,40.6784381265,-73.9186445221,0,0
27152,0,40.6784381265,-73.9164423984,0,0
27153,0,40.6784381265,-73.9142402747,0,0
27154,0,40.6784381265,-73.912038151,0,0
27155,0,40.6784381265,-73.9098360273,0,0
27156,0,40.6784381265,-73.9076339036,0,0
27157,0,40.6784381265,-73.9054317799,0,0
27158,1,40.6784381265,-73.9032296562,1,0
27159,1,40.6784381265,-73.9010275325,1,1
27160,1,40.6784381265,-73.8988254088,1,1
27161,1,40.6784381265,-73.8966232851,1,1
27162,1,40.6784381265,-73.8944211614,1,1
27163,0,40.6784381265,-73.8922190378,0,1
27164,1,40.6784381265,-73.8900169141,1,1
27165,1,40.6784381265,-73.8878147904,1,1
27166,1,40.6784381265,-73.8856126667,1,1
27167,1,40.6784381265,-73.883410543,1,1
27168,1,40.6784381265,-73.8812084193,1,1
27169,1,40.6784381265,-73.8790062956,1,0
27170,1,40.6784381265,-73.8768041719,1,0
27171,1,40.6784381265,-73.8746020482,1,0
27172,1,40.6784381265,-73.8723999245,1,0
27173,0,40.6784381265,-73.8701978008,1,0
27174,0,40.6784381265,-73.8679956771,0,0
27175,0,40.6784381265,-73.8657935534,0,0
27176,0,40.6784381265,-73.8635914297,0,0
27177,0,40.6784381265,-73.861389306,0,0
27178,0,40.6784381265,-73.8591871823,0,0
27179,0,40.6784381265,-73.8569850586,0,0
27180,0,40.6784381265,-73.8547829349,0,0
27181,0,40.6784381265,-73.8525808112,0,0
27182,0,40.6784381265,-73.8503786876,0,0
27183,1,40.6784381265,-73.8481765639,0,0
27184,1,40.6784381265,-73.8459744402,0,0
27185,0,40.6784381265,-73.8437723165,0,0
27186,0,40.6784381265,-73.8415701928,0,0
27187,0,40.6784381265,-73.8393680691,0,0
27188,0,40.6784381265,-73.8371659454,0,0
27189,0,40.6784381265,-73.8349638217,0,0
27190,0,40.6784381265,-73.832761698,0,0
27191,0,40.6784381265,-73.8305595743,0,0
27192,0,40.6784381265,-73.8283574506,0,0
27193,0,40.6784381265,-73.8261553269,0,0
27194,0,40.6784381265,-73.8239532032,0,0
27195,0,40.6784381265,-73.8217510795,0,0
27196,0,40.6784381265,-73.8195489558,0,0
27197,0,40.6784381265,-73.8173468321,0,0
27198,0,40.6784381265,-73.8151447084,0,0
27199,0,40.6784381265,-73.8129425847,0,0
27200,0,40.6784381265,-73.810740461,0,0
27201,0,40.6784381265,-73.8085383373,0,0
27202,0,40.6784381265,-73.8063362137,0,0
27203,0,40.6784381265,-73.80413409,0,0
27204,0,40.6784381265,-73.8019319663,0,0
27205,0,40.6784381265,-73.7997298426,0,0
27206,0,40.6784381265,-73.7975277189,0,0
27207,0,40.6784381265,-73.7953255952,0,0
27208,0,40.6784381265,-73.7931234715,0,0
27209,0,40.6784381265,-73.7909213478,0,0
27210,0,40.6784381265,-73.7887192241,0,0
27211,0,40.6784381265,-73.7865171004,0,0
27212,0,40.6784381265,-73.7843149767,0,0
27213,1,40.6784381265,-73.782112853,0,0
27214,1,40.6784381265,-73.7799107293,0,0
27215,1,40.6784381265,-73.7777086056,0,0
27216,0,40.6784381265,-73.7755064819,0,0
27217,0,40.6784381265,-73.7733043582,0,0
27218,0,40.6784381265,-73.7711022345,0,0
27219,0,40.6784381265,-73.7689001108,0,0
27220,0,40.6784381265,-73.7666979871,0,0
27221,0,40.6784381265,-73.7644958635,0,0
27222,1,40.6784381265,-73.7622937398,0,0
27223,0,40.6784381265,-73.7600916161,0,0
27224,0,40.6784381265,-73.7578894924,0,0
27225,0,40.6784381265,-73.7556873687,0,0
27226,0,40.6784381265,-73.753485245,0,0
27227,0,40.6784381265,-73.7512831213,0,0
27228,0,40.6784381265,-73.7490809976,0,0
27229,0,40.6784381265,-73.7468788739,0,0
27230,0,40.6784381265,-73.7446767502,0,0
27231,0,40.6784381265,-73.7424746265,0,0
27232,0,40.6784381265,-73.7402725028,0,0
27233,0,40.6784381265,-73.7380703791,0,0
27234,0,40.6784381265,-73.7358682554,0,0
27235,0,40.6784381265,-73.7336661317,0,0
27236,0,40.6784381265,-73.731464008,0,0
27237,0,40.6784381265,-73.7292618843,0,0
27238,0,40.6784381265,-73.7270597606,0,0
27239,1,40.6784381265,-73.7248576369,0,0
27240,1,40.6784381265,-73.7226555133,0,0
27241,1,40.6784381265,-73.7204533896,0,0
27242,1,40.6784381265,-73.7182512659,0,0
27243,1,40.6784381265,-73.7160491422,0,0
27244,1,40.6784381265,-73.7138470185,0,0
27245,1,40.6784381265,-73.7116448948,0,0
27246,1,40.6784381265,-73.7094427711,0,0
27247,1,40.6784381265,-73.7072406474,0,0
27248,0,40.6784381265,-73.7050385237,0,0
27249,0,40.6784381265,-73.7028364,0,0
27250,0,40.6800951582,-74.2511652,0,0
27251,0,40.6800951582,-74.2489630763,0,0
27252,0,40.6800951582,-74.2467609526,0,0
27253,0,40.6800951582,-74.2445588289,0,0
27254,0,40.6800951582,-74.2423567052,0,0
27255,0,40.6800951582,-74.2401545815,0,0
27256,0,40.6800951582,-74.2379524578,0,0
27257,0,40.6800951582,-74.2357503341,0,0
27258,0,40.6800951582,-74.2335482104,0,0
27259,0,40.6800951582,-74.2313460867,0,0
27260,0,40.6800951582,-74.2291439631,0,0
27261,0,40.6800951582,-74.2269418394,0,0
27262,0,40.6800951582,-74.2247397157,0,0
27263,0,40.6800951582,-74.222537592,0,0
27264,0,40.6800951582,-74.2203354683,0,0
27265,0,40.6800951582,-74.2181333446,0,0
27266,0,40.6800951582,-74.2159312209,0,0
27267,0,40.6800951582,-74.2137290972,0,0
27268,0,40.6800951582,-74.2115269735,0,0
27269,0,40.6800951582,-74.2093248498,0,0
27270,0,40.6800951582,-74.2071227261,0,0
27271,0,40.6800951582,-74.2049206024,0,0
27272,0,40.6800951582,-74.2027184787,0,0
27273,0,40.6800951582,-74.200516355,0,0
27274,0,40.6800951582,-74.1983142313,0,0
27275,0,40.6800951582,-74.1961121076,0,0
27276,0,40.6800951582,-74.1939099839,0,0
27277,0,40.6800951582,-74.1917078602,0,0
27278,0,40.6800951582,-74.1895057365,0,0
27279,0,40.6800951582,-74.1873036129,0,0
27280,0,40.6800951582,-74.1851014892,0,0
27281,0,40.6800951582,-74.1828993655,0,0
27282,0,40.6800951582,-74.1806972418,0,0
27283,0,40.6800951582,-74.1784951181,0,0
27284,0,40.6800951582,-74.1762929944,0,0
27285,0,40.6800951582,-74.1740908707,0,0
27286,0,40.6800951582,-74.171888747,0,0
27287,0,40.6800951582,-74.1696866233,0,0
27288,0,40.6800951582,-74.1674844996,0,0
27289,0,40.6800951582,-74.1652823759,0,0
27290,0,40.6800951582,-74.1630802522,0,0
27291,0,40.6800951582,-74.1608781285,0,0
27292,0,40.6800951582,-74.1586760048,0,0
27293,0,40.6800951582,-74.1564738811,0,0
27294,0,40.6800951582,-74.1542717574,0,0
27295,0,40.6800951582,-74.1520696337,0,0
27296,0,40.6800951582,-74.14986751,0,0
27297,0,40.6800951582,-74.1476653863,0,0
27298,0,40.6800951582,-74.1454632627,0,0
27299,0,40.6800951582,-74.143261139,0,0
27300,0,40.6800951582,-74.1410590153,0,0
27301,0,40.6800951582,-74.1388568916,0,0
27302,0,40.6800951582,-74.1366547679,0,0
27303,0,40.6800951582,-74.1344526442,0,0
27304,0,40.6800951582,-74.1322505205,0,0
27305,0,40.6800951582,-74.1300483968,0,0
27306,0,40.6800951582,-74.1278462731,0,0
27307,0,40.6800951582,-74.1256441494,0,0
27308,0,40.6800951582,-74.1234420257,0,0
27309,0,40.6800951582,-74.121239902,0,0
27310,0,40.6800951582,-74.1190377783,0,0
27311,0,40.6800951582,-74.1168356546,0,0
27312,0,40.6800951582,-74.1146335309,0,0
27313,0,40.6800951582,-74.1124314072,0,0
27314,0,40.6800951582,-74.1102292835,0,0
27315,0,40.6800951582,-74.1080271598,0,0
27316,0,40.6800951582,-74.1058250361,0,0
27317,0,40.6800951582,-74.1036229124,0,0
27318,0,40.6800951582,-74.1014207888,0,0
27319,0,40.6800951582,-74.0992186651,0,0
27320,0,40.6800951582,-74.0970165414,0,0
27321,0,40.6800951582,-74.0948144177,0,0
27322,0,40.6800951582,-74.092612294,0,0
27323,0,40.6800951582,-74.0904101703,0,0
27324,0,40.6800951582,-74.0882080466,0,0
27325,0,40.6800951582,-74.0860059229,0,0
27326,0,40.6800951582,-74.0838037992,0,0
27327,0,40.6800951582,-74.0816016755,0,0
27328,0,40.6800951582,-74.0793995518,0,0
27329,0,40.6800951582,-74.0771974281,0,0
27330,0,40.6800951582,-74.0749953044,0,0
27331,0,40.6800951582,-74.0727931807,0,0
27332,0,40.6800951582,-74.070591057,0,0
27333,0,40.6800951582,-74.0683889333,0,0
27334,0,40.6800951582,-74.0661868096,0,0
27335,0,40.6800951582,-74.0639846859,0,0
27336,0,40.6800951582,-74.0617825622,0,0
27337,0,40.6800951582,-74.0595804386,0,1
27338,2,40.6800951582,-74.0573783149,2,1
27339,2,40.6800951582,-74.0551761912,2,1
27340,2,40.6800951582,-74.0529740675,2,1
27341,2,40.6800951582,-74.0507719438,2,1
27342,2,40.6800951582,-74.0485698201,2,1
27343,2,40.6800951582,-74.0463676964,1,1
27344,2,40.6800951582,-74.0441655727,1,1
27345,2,40.6800951582,-74.041963449,1,1
27346,2,40.6800951582,-74.0397613253,1,1
27347,2,40.6800951582,-74.0375592016,1,1
27348,2,40.6800951582,-74.0353570779,1,1
27349,2,40.6800951582,-74.0331549542,2,1
27350,2,40.6800951582,-74.0309528305,2,1
27351,2,40.6800951582,-74.0287507068,2,2
27352,2,40.6800951582,-74.0265485831,2,2
27353,2,40.6800951582,-74.0243464594,2,2
27354,2,40.6800951582,-74.0221443357,2,2
27355,2,40.6800951582,-74.019942212,2,2
27356,2,40.6800951582,-74.0177400884,2,2
27357,2,40.6800951582,-74.0155379647,2,2
27358,2,40.6800951582,-74.013335841,2,2
27359,2,40.6800951582,-74.0111337173,2,2
27360,2,40.6800951582,-74.0089315936,2,2
27361,2,40.6800951582,-74.0067294699,2,2
27362,2,40.6800951582,-74.0045273462,2,2
27363,2,40.6800951582,-74.0023252225,2,2
27364,2,40.6800951582,-74.0001230988,2,2
27365,2,40.6800951582,-73.9979209751,2,2
27366,2,40.6800951582,-73.9957188514,2,2
27367,2,40.6800951582,-73.9935167277,2,2
27368,2,40.6800951582,-73.991314604,2,2
27369,0,40.6800951582,-73.9891124803,0,2
27370,0,40.6800951582,-73.9869103566,0,0
27371,0,40.6800951582,-73.9847082329,0,0
27372,0,40.6800951582,-73.9825061092,0,0
27373,0,40.6800951582,-73.9803039855,0,1
27374,0,40.6800951582,-73.9781018618,0,1
27375,0,40.6800951582,-73.9758997382,0,0
27376,0,40.6800951582,-73.9736976145,0,0
27377,0,40.6800951582,-73.9714954908,0,0
27378,0,40.6800951582,-73.9692933671,0,0
27379,0,40.6800951582,-73.9670912434,1,1
27380,2,40.6800951582,-73.9648891197,0,0
27381,1,40.6800951582,-73.962686996,1,0
27382,1,40.6800951582,-73.9604848723,1,0
27383,0,40.6800951582,-73.9582827486,1,1
27384,0,40.6800951582,-73.9560806249,0,1
27385,1,40.6800951582,-73.9538785012,0,1
27386,1,40.6800951582,-73.9516763775,1,1
27387,1,40.6800951582,-73.9494742538,1,1
27388,2,40.6800951582,-73.9472721301,1,1
27389,2,40.6800951582,-73.9450700064,1,1
27390,1,40.6800951582,-73.9428678827,1,1
27391,2,40.6800951582,-73.940665759,0,1
27392,0,40.6800951582,-73.9384636353,0,0
27393,0,40.6800951582,-73.9362615116,1,0
27394,1,40.6800951582,-73.934059388,1,0
27395,1,40.6800951582,-73.9318572643,1,0
27396,0,40.6800951582,-73.9296551406,0,0
27397,0,40.6800951582,-73.9274530169,0,0
27398,0,40.6800951582,-73.9252508932,0,0
27399,0,40.6800951582,-73.9230487695,0,0
27400,0,40.6800951582,-73.9208466458,0,0
27401,1,40.6800951582,-73.9186445221,0,0
27402,0,40.6800951582,-73.9164423984,0,0
27403,0,40.6800951582,-73.9142402747,0,0
27404,0,40.6800951582,-73.912038151,0,0
27405,0,40.6800951582,-73.9098360273,0,0
27406,0,40.6800951582,-73.9076339036,0,0
27407,0,40.6800951582,-73.9054317799,0,0
27408,1,40.6800951582,-73.9032296562,1,0
27409,1,40.6800951582,-73.9010275325,1,1
27410,1,40.6800951582,-73.8988254088,1,1
27411,1,40.6800951582,-73.8966232851,1,1
27412,0,40.6800951582,-73.8944211614,1,1
27413,0,40.6800951582,-73.8922190378,0,1
27414,1,40.6800951582,-73.8900169141,1,1
27415,1,40.6800951582,-73.8878147904,1,1
27416,1,40.6800951582,-73.8856126667,1,1
27417,1,40.6800951582,-73.883410543,1,1
27418,1,40.6800951582,-73.8812084193,1,0
27419,1,40.6800951582,-73.8790062956,1,0
27420,1,40.6800951582,-73.8768041719,1,0
27421,1,40.6800951582,-73.8746020482,1,0
27422,1,40.6800951582,-73.8723999245,1,0
27423,0,40.6800951582,-73.8701978008,0,0
27424,0,40.6800951582,-73.8679956771,0,0
27425,0,40.6800951582,-73.8657935534,0,0
27426,0,40.6800951582,-73.8635914297,0,0
27427,0,40.6800951582,-73.861389306,0,0
27428,0,40.6800951582,-73.8591871823,0,0
27429,0,40.6800951582,-73.8569850586,0,0
27430,0,40.6800951582,-73.8547829349,0,0
27431,0,40.6800951582,-73.8525808112,0,0
27432,0,40.6800951582,-73.8503786876,0,0
27433,1,40.6800951582,-73.8481765639,1,0
27434,1,40.6800951582,-73.8459744402,0,0
27435,1,40.6800951582,-73.8437723165,0,0
27436,0,40.6800951582,-73.8415701928,0,0
27437,0,40.6800951582,-73.8393680691,0,0
27438,0,40.6800951582,-73.8371659454,0,0
27439,0,40.6800951582,-73.8349638217,0,0
27440,0,40.6800951582,-73.832761698,0,0
27441,0,40.6800951582,-73.8305595743,0,0
27442,0,40.6800951582,-73.8283574506,0,0
27443,0,40.6800951582,-73.8261553269,0,0
27444,0,40.6800951582,-73.8239532032,0,0
27445,0,40.6800951582,-73.8217510795,0,0
27446,0,40.6800951582,-73.8195489558,0,0
27447,0,40.6800951582,-73.8173468321,0,0
27448,0,40.6800951582,-73.8151447084,0,0
27449,0,40.6800951582,-73.8129425847,0,0
27450,0,40.6800951582,-73.810740461,0,0
27451,0,40.6800951582,-73.8085383373,0,0
27452,0,40.6800951582,-73.8063362137,0,0
27453,0,40.6800951582,-73.80413409,0,0
27454,0,40.6800951582,-73.8019319663,0,0
27455,0,40.6800951582,-73.7997298426,0,0
27456,0,40.6800951582,-73.7975277189,0,0
27457,0,40.6800951582,-73.7953255952,0,0
27458,0,40.6800951582,-73.7931234715,0,0
27459,0,40.6800951582,-73.7909213478,0,0
27460,0,40.6800951582,-73.7887192241,0,0
27461,0,40.6800951582,-73.7865171004,0,0
27462,0,40.6800951582,-73.7843149767,0,0
27463,0,40.6800951582,-73.782112853,0,0
27464,1,40.6800951582,-73.7799107293,0,0
27465,0,40.6800951582,-73.7777086056,0,0
27466,0,40.6800951582,-73.7755064819,0,0
27467,0,40.6800951582,-73.7733043582,0,0
27468,0,40.6800951582,-73.7711022345,0,0
27469,0,40.6800951582,-73.7689001108,0,0
27470,0,40.6800951582,-73.7666979871,0,0
27471,0,40.6800951582,-73.7644958635,0,0
27472,1,40.6800951582,-73.7622937398,0,0
27473,0,40.6800951582,-73.7600916161,0,0
27474,0,40.6800951582,-73.7578894924,0,0
27475,0,40.6800951582,-73.7556873687,0,0
27476,0,40.6800951582,-73.753485245,0,0
27477,0,40.6800951582,-73.7512831213,0,0
27478,0,40.6800951582,-73.7490809976,0,0
27479,0,40.6800951582,-73.7468788739,0,0
27480,0,40.6800951582,-73.7446767502,0,0
27481,0,40.6800951582,-73.7424746265,0,0
27482,0,40.6800951582,-73.7402725028,0,0
27483,0,40.6800951582,-73.7380703791,0,0
27484,0,40.6800951582,-73.7358682554,0,0
27485,0,40.6800951582,-73.7336661317,0,0
27486,1,40.6800951582,-73.731464008,0,0
27487,1,40.6800951582,-73.7292618843,0,0
27488,1,40.6800951582,-73.7270597606,0,0
27489,1,40.6800951582,-73.7248576369,0,0
27490,1,40.6800951582,-73.7226555133,0,0
27491,1,40.6800951582,-73.7204533896,0,0
27492,1,40.6800951582,-73.7182512659,0,0
27493,1,40.6800951582,-73.7160491422,0,0
27494,1,40.6800951582,-73.7138470185,0,0
27495,1,40.6800951582,-73.7116448948,0,0
27496,1,40.6800951582,-73.7094427711,0,0
27497,1,40.6800951582,-73.7072406474,0,0
27498,1,40.6800951582,-73.7050385237,0,0
27499,1,40.6800951582,-73.7028364,0,0
27500,0,40.68175219,-74.2511652,0,0
27501,0,40.68175219,-74.2489630763,0,0
27502,0,40.68175219,-74.2467609526,0,0
27503,0,40.68175219,-74.2445588289,0,0
27504,0,40.68175219,-74.2423567052,0,0
27505,0,40.68175219,-74.2401545815,0,0
27506,0,40.68175219,-74.2379524578,0,0
27507,0,40.68175219,-74.2357503341,0,0
27508,0,40.68175219,-74.2335482104,0,0
27509,0,40.68175219,-74.2313460867,0,0
27510,0,40.68175219,-74.2291439631,0,0
27511,0,40.68175219,-74.2269418394,0,0
27512,0,40.68175219,-74.2247397157,0,0
27513,0,40.68175219,-74.222537592,0,0
27514,0,40.68175219,-74.2203354683,0,0
27515,0,40.68175219,-74.2181333446,0,0
27516,0,40.68175219,-74.2159312209,0,0
27517,0,40.68175219,-74.2137290972,0,0
27518,0,40.68175219,-74.2115269735,0,0
27519,0,40.68175219,-74.2093248498,0,0
27520,0,40.68175219,-74.2071227261,0,0
27521,0,40.68175219,-74.2049206024,0,0
27522,0,40.68175219,-74.2027184787,0,0
27523,0,40.68175219,-74.200516355,0,0
27524,0,40.68175219,-74.1983142313,0,0
27525,0,40.68175219,-74.1961121076,0,0
27526,0,40.68175219,-74.1939099839,0,0
27527,0,40.68175219,-74.1917078602,0,0
27528,0,40.68175219,-74.1895057365,0,0
27529,0,40.68175219,-74.1873036129,0,0
27530,0,40.68175219,-74.1851014892,0,0
27531,0,40.68175219,-74.1828993655,0,0
27532,0,40.68175219,-74.1806972418,0,0
27533,0,40.68175219,-74.1784951181,0,0
